0 7 0 # rank = 140
0 7 0 # rank = 141
0 7 0 # rank = 142
0 7 0 # rank = 143


1 7 0 # rank = 144
1 7 0 # rank = 145
1 7 0 # rank = 146
1 7 0 # rank = 147


2 7 0 # rank = 148
2 7 0 # rank = 149
2 7 0 # rank = 150
2 7 0 # rank = 151


3 7 0 # rank = 152
3 7 0 # rank = 153
3 7 0 # rank = 154
3 7 0 # rank = 155


4 7 0 # rank = 156
4 7 0 # rank = 157
4 7 0 # rank = 158
4 7 0 # rank = 159




0 0 1 # rank = 160
0 0 1 # rank = 161
0 0 1 # rank = 162
0 0 1 # rank = 163


1 0 1 # rank = 164
1 0 1 # rank = 165
1 0 1 # rank = 166
1 0 1 # rank = 167


2 0 1 # rank = 168
2 0 1 # rank = 169
2 0 1 # rank = 170
2 0 1 # rank = 171


3 0 1 # rank = 172
3 0 1 # rank = 173
3 0 1 # rank = 174
3 0 1 # rank = 175


4 0 1 # rank = 176
4 0 1 # rank = 177
4 0 1 # rank = 178
4 0 1 # rank = 179



0 1 1 # rank = 180
0 1 1 # rank = 181
0 1 1 # rank = 182
0 1 1 # rank = 183


1 1 1 # rank = 184
1 1 1 # rank = 185
1 1 1 # rank = 186
1 1 1 # rank = 187


2 1 1 # rank = 188
2 1 1 # rank = 189
2 1 1 # rank = 190
2 1 1 # rank = 191


3 1 1 # rank = 192
3 1 1 # rank = 193
3 1 1 # rank = 194
3 1 1 # rank = 195


4 1 1 # rank = 196
4 1 1 # rank = 197
4 1 1 # rank = 198
4 1 1 # rank = 199



0 2 1 # rank = 200
0 2 1 # rank = 201
0 2 1 # rank = 202
0 2 1 # rank = 203


1 2 1 # rank = 204
1 2 1 # rank = 205
1 2 1 # rank = 206
1 2 1 # rank = 207


2 2 1 # rank = 208
2 2 1 # rank = 209
2 2 1 # rank = 210
2 2 1 # rank = 211


3 2 1 # rank = 212
3 2 1 # rank = 213
3 2 1 # rank = 214
3 2 1 # rank = 215


4 2 1 # rank = 216
4 2 1 # rank = 217
4 2 1 # rank = 218
4 2 1 # rank = 219



0 3 1 # rank = 220
0 3 1 # rank = 221
0 3 1 # rank = 222
0 3 1 # rank = 223


1 3 1 # rank = 224
1 3 1 # rank = 225
1 3 1 # rank = 226
1 3 1 # rank = 227


2 3 1 # rank = 228
2 3 1 # rank = 229
2 3 1 # rank = 230
2 3 1 # rank = 231


3 3 1 # rank = 232
3 3 1 # rank = 233
3 3 1 # rank = 234
3 3 1 # rank = 235


4 3 1 # rank = 236
4 3 1 # rank = 237
4 3 1 # rank = 238
4 3 1 # rank = 239



0 4 1 # rank = 240
0 4 1 # rank = 241
0 4 1 # rank = 242
0 4 1 # rank = 243


1 4 1 # rank = 244
1 4 1 # rank = 245
1 4 1 # rank = 246
1 4 1 # rank = 247


2 4 1 # rank = 248
2 4 1 # rank = 249
2 4 1 # rank = 250
2 4 1 # rank = 251


3 4 1 # rank = 252
3 4 1 # rank = 253
3 4 1 # rank = 254
3 4 1 # rank = 255


4 4 1 # rank = 256
4 4 1 # rank = 257
4 4 1 # rank = 258
4 4 1 # rank = 259



0 5 1 # rank = 260
0 5 1 # rank = 261
0 5 1 # rank = 262
0 5 1 # rank = 263


1 5 1 # rank = 264
1 5 1 # rank = 265
1 5 1 # rank = 266
1 5 1 # rank = 267


2 5 1 # rank = 268
2 5 1 # rank = 269
2 5 1 # rank = 270
2 5 1 # rank = 271


3 5 1 # rank = 272
3 5 1 # rank = 273
3 5 1 # rank = 274
3 5 1 # rank = 275


4 5 1 # rank = 276
4 5 1 # rank = 277
4 5 1 # rank = 278
4 5 1 # rank = 279



0 6 1 # rank = 280
0 6 1 # rank = 281
0 6 1 # rank = 282
0 6 1 # rank = 283


1 6 1 # rank = 284
1 6 1 # rank = 285
1 6 1 # rank = 286
1 6 1 # rank = 287


2 6 1 # rank = 288
2 6 1 # rank = 289
2 6 1 # rank = 290
2 6 1 # rank = 291


3 6 1 # rank = 292
3 6 1 # rank = 293
3 6 1 # rank = 294
3 6 1 # rank = 295


4 6 1 # rank = 296
4 6 1 # rank = 297
4 6 1 # rank = 298
4 6 1 # rank = 299



0 7 1 # rank = 300
0 7 1 # rank = 301
0 7 1 # rank = 302
0 7 1 # rank = 303


1 7 1 # rank = 304
1 7 1 # rank = 305
1 7 1 # rank = 306
1 7 1 # rank = 307


2 7 1 # rank = 308
2 7 1 # rank = 309
2 7 1 # rank = 310
2 7 1 # rank = 311


3 7 1 # rank = 312
3 7 1 # rank = 313
3 7 1 # rank = 314
3 7 1 # rank = 315


4 7 1 # rank = 316
4 7 1 # rank = 317
4 7 1 # rank = 318
4 7 1 # rank = 319




0 0 2 # rank = 320
0 0 2 # rank = 321
0 0 2 # rank = 322
0 0 2 # rank = 323


1 0 2 # rank = 324
1 0 2 # rank = 325
1 0 2 # rank = 326
1 0 2 # rank = 327


2 0 2 # rank = 328
2 0 2 # rank = 329
2 0 2 # rank = 330
2 0 2 # rank = 331


3 0 2 # rank = 332
3 0 2 # rank = 333
3 0 2 # rank = 334
3 0 2 # rank = 335


4 0 2 # rank = 336
4 0 2 # rank = 337
4 0 2 # rank = 338
4 0 2 # rank = 339



0 1 2 # rank = 340
0 1 2 # rank = 341
0 1 2 # rank = 342
0 1 2 # rank = 343


1 1 2 # rank = 344
1 1 2 # rank = 345
1 1 2 # rank = 346
1 1 2 # rank = 347


2 1 2 # rank = 348
2 1 2 # rank = 349
2 1 2 # rank = 350
2 1 2 # rank = 351


3 1 2 # rank = 352
3 1 2 # rank = 353
3 1 2 # rank = 354
3 1 2 # rank = 355


4 1 2 # rank = 356
4 1 2 # rank = 357
4 1 2 # rank = 358
4 1 2 # rank = 359



0 2 2 # rank = 360
0 2 2 # rank = 361
0 2 2 # rank = 362
0 2 2 # rank = 363


1 2 2 # rank = 364
1 2 2 # rank = 365
1 2 2 # rank = 366
1 2 2 # rank = 367


2 2 2 # rank = 368
2 2 2 # rank = 369
2 2 2 # rank = 370
2 2 2 # rank = 371


3 2 2 # rank = 372
3 2 2 # rank = 373
3 2 2 # rank = 374
3 2 2 # rank = 375


4 2 2 # rank = 376
4 2 2 # rank = 377
4 2 2 # rank = 378
4 2 2 # rank = 379



0 3 2 # rank = 380
0 3 2 # rank = 381
0 3 2 # rank = 382
0 3 2 # rank = 383


1 3 2 # rank = 384
1 3 2 # rank = 385
1 3 2 # rank = 386
1 3 2 # rank = 387


2 3 2 # rank = 388
2 3 2 # rank = 389
2 3 2 # rank = 390
2 3 2 # rank = 391


3 3 2 # rank = 392
3 3 2 # rank = 393
3 3 2 # rank = 394
3 3 2 # rank = 395


4 3 2 # rank = 396
4 3 2 # rank = 397
4 3 2 # rank = 398
4 3 2 # rank = 399



0 4 2 # rank = 400
0 4 2 # rank = 401
0 4 2 # rank = 402
0 4 2 # rank = 403


1 4 2 # rank = 404
1 4 2 # rank = 405
1 4 2 # rank = 406
1 4 2 # rank = 407


2 4 2 # rank = 408
2 4 2 # rank = 409
2 4 2 # rank = 410
2 4 2 # rank = 411


3 4 2 # rank = 412
3 4 2 # rank = 413
3 4 2 # rank = 414
3 4 2 # rank = 415


4 4 2 # rank = 416
4 4 2 # rank = 417
4 4 2 # rank = 418
4 4 2 # rank = 419



0 5 2 # rank = 420
0 5 2 # rank = 421
0 5 2 # rank = 422
0 5 2 # rank = 423


1 5 2 # rank = 424
1 5 2 # rank = 425
1 5 2 # rank = 426
1 5 2 # rank = 427


2 5 2 # rank = 428
2 5 2 # rank = 429
2 5 2 # rank = 430
2 5 2 # rank = 431


3 5 2 # rank = 432
3 5 2 # rank = 433
3 5 2 # rank = 434
3 5 2 # rank = 435


4 5 2 # rank = 436
4 5 2 # rank = 437
4 5 2 # rank = 438
4 5 2 # rank = 439



0 6 2 # rank = 440
0 6 2 # rank = 441
0 6 2 # rank = 442
0 6 2 # rank = 443


1 6 2 # rank = 444
1 6 2 # rank = 445
1 6 2 # rank = 446
1 6 2 # rank = 447


2 6 2 # rank = 448
2 6 2 # rank = 449
2 6 2 # rank = 450
2 6 2 # rank = 451


3 6 2 # rank = 452
3 6 2 # rank = 453
3 6 2 # rank = 454
3 6 2 # rank = 455


4 6 2 # rank = 456
4 6 2 # rank = 457
4 6 2 # rank = 458
4 6 2 # rank = 459



0 7 2 # rank = 460
0 7 2 # rank = 461
0 7 2 # rank = 462
0 7 2 # rank = 463


1 7 2 # rank = 464
1 7 2 # rank = 465
1 7 2 # rank = 466
1 7 2 # rank = 467


2 7 2 # rank = 468
2 7 2 # rank = 469
2 7 2 # rank = 470
2 7 2 # rank = 471


3 7 2 # rank = 472
3 7 2 # rank = 473
3 7 2 # rank = 474
3 7 2 # rank = 475


4 7 2 # rank = 476
4 7 2 # rank = 477
4 7 2 # rank = 478
4 7 2 # rank = 479




0 0 3 # rank = 480
0 0 3 # rank = 481
0 0 3 # rank = 482
0 0 3 # rank = 483


1 0 3 # rank = 484
1 0 3 # rank = 485
1 0 3 # rank = 486
1 0 3 # rank = 487


2 0 3 # rank = 488
2 0 3 # rank = 489
2 0 3 # rank = 490
2 0 3 # rank = 491


3 0 3 # rank = 492
3 0 3 # rank = 493
3 0 3 # rank = 494
3 0 3 # rank = 495


4 0 3 # rank = 496
4 0 3 # rank = 497
4 0 3 # rank = 498
4 0 3 # rank = 499



0 1 3 # rank = 500
0 1 3 # rank = 501
0 1 3 # rank = 502
0 1 3 # rank = 503


1 1 3 # rank = 504
1 1 3 # rank = 505
1 1 3 # rank = 506
1 1 3 # rank = 507


2 1 3 # rank = 508
2 1 3 # rank = 509
2 1 3 # rank = 510
2 1 3 # rank = 511


3 1 3 # rank = 512
3 1 3 # rank = 513
3 1 3 # rank = 514
3 1 3 # rank = 515


4 1 3 # rank = 516
4 1 3 # rank = 517
4 1 3 # rank = 518
4 1 3 # rank = 519



0 2 3 # rank = 520
0 2 3 # rank = 521
0 2 3 # rank = 522
0 2 3 # rank = 523


1 2 3 # rank = 524
1 2 3 # rank = 525
1 2 3 # rank = 526
1 2 3 # rank = 527


2 2 3 # rank = 528
2 2 3 # rank = 529
2 2 3 # rank = 530
2 2 3 # rank = 531


3 2 3 # rank = 532
3 2 3 # rank = 533
3 2 3 # rank = 534
3 2 3 # rank = 535


4 2 3 # rank = 536
4 2 3 # rank = 537
4 2 3 # rank = 538
4 2 3 # rank = 539



0 3 3 # rank = 540
0 3 3 # rank = 541
0 3 3 # rank = 542
0 3 3 # rank = 543


1 3 3 # rank = 544
1 3 3 # rank = 545
1 3 3 # rank = 546
1 3 3 # rank = 547


2 3 3 # rank = 548
2 3 3 # rank = 549
2 3 3 # rank = 550
2 3 3 # rank = 551


3 3 3 # rank = 552
3 3 3 # rank = 553
3 3 3 # rank = 554
3 3 3 # rank = 555


4 3 3 # rank = 556
4 3 3 # rank = 557
4 3 3 # rank = 558
4 3 3 # rank = 559



0 4 3 # rank = 560
0 4 3 # rank = 561
0 4 3 # rank = 562
0 4 3 # rank = 563


1 4 3 # rank = 564
1 4 3 # rank = 565
1 4 3 # rank = 566
1 4 3 # rank = 567


2 4 3 # rank = 568
2 4 3 # rank = 569
2 4 3 # rank = 570
2 4 3 # rank = 571


3 4 3 # rank = 572
3 4 3 # rank = 573
3 4 3 # rank = 574
3 4 3 # rank = 575


4 4 3 # rank = 576
4 4 3 # rank = 577
4 4 3 # rank = 578
4 4 3 # rank = 579



0 5 3 # rank = 580
0 5 3 # rank = 581
0 5 3 # rank = 582
0 5 3 # rank = 583


1 5 3 # rank = 584
1 5 3 # rank = 585
1 5 3 # rank = 586
1 5 3 # rank = 587


2 5 3 # rank = 588
2 5 3 # rank = 589
2 5 3 # rank = 590
2 5 3 # rank = 591


3 5 3 # rank = 592
3 5 3 # rank = 593
3 5 3 # rank = 594
3 5 3 # rank = 595


4 5 3 # rank = 596
4 5 3 # rank = 597
4 5 3 # rank = 598
4 5 3 # rank = 599



0 6 3 # rank = 600
0 6 3 # rank = 601
0 6 3 # rank = 602
0 6 3 # rank = 603


1 6 3 # rank = 604
1 6 3 # rank = 605
1 6 3 # rank = 606
1 6 3 # rank = 607


2 6 3 # rank = 608
2 6 3 # rank = 609
2 6 3 # rank = 610
2 6 3 # rank = 611


3 6 3 # rank = 612
3 6 3 # rank = 613
3 6 3 # rank = 614
3 6 3 # rank = 615


4 6 3 # rank = 616
4 6 3 # rank = 617
4 6 3 # rank = 618
4 6 3 # rank = 619



0 7 3 # rank = 620
0 7 3 # rank = 621
0 7 3 # rank = 622
0 7 3 # rank = 623


1 7 3 # rank = 624
1 7 3 # rank = 625
1 7 3 # rank = 626
1 7 3 # rank = 627


2 7 3 # rank = 628
2 7 3 # rank = 629
2 7 3 # rank = 630
2 7 3 # rank = 631


3 7 3 # rank = 632
3 7 3 # rank = 633
3 7 3 # rank = 634
3 7 3 # rank = 635


4 7 3 # rank = 636
4 7 3 # rank = 637
4 7 3 # rank = 638
4 7 3 # rank = 639





0 8 0 # rank = 640
0 8 0 # rank = 641
0 8 0 # rank = 642
0 8 0 # rank = 643


1 8 0 # rank = 644
1 8 0 # rank = 645
1 8 0 # rank = 646
1 8 0 # rank = 647


2 8 0 # rank = 648
2 8 0 # rank = 649
2 8 0 # rank = 650
2 8 0 # rank = 651


3 8 0 # rank = 652
3 8 0 # rank = 653
3 8 0 # rank = 654
3 8 0 # rank = 655


4 8 0 # rank = 656
4 8 0 # rank = 657
4 8 0 # rank = 658
4 8 0 # rank = 659



0 9 0 # rank = 660
0 9 0 # rank = 661
0 9 0 # rank = 662
0 9 0 # rank = 663


1 9 0 # rank = 664
1 9 0 # rank = 665
1 9 0 # rank = 666
1 9 0 # rank = 667


2 9 0 # rank = 668
2 9 0 # rank = 669
2 9 0 # rank = 670
2 9 0 # rank = 671


3 9 0 # rank = 672
3 9 0 # rank = 673
3 9 0 # rank = 674
3 9 0 # rank = 675


4 9 0 # rank = 676
4 9 0 # rank = 677
4 9 0 # rank = 678
4 9 0 # rank = 679



0 10 0 # rank = 680
0 10 0 # rank = 681
0 10 0 # rank = 682
0 10 0 # rank = 683


1 10 0 # rank = 684
1 10 0 # rank = 685
1 10 0 # rank = 686
1 10 0 # rank = 687


2 10 0 # rank = 688
2 10 0 # rank = 689
2 10 0 # rank = 690
2 10 0 # rank = 691


3 10 0 # rank = 692
3 10 0 # rank = 693
3 10 0 # rank = 694
3 10 0 # rank = 695


4 10 0 # rank = 696
4 10 0 # rank = 697
4 10 0 # rank = 698
4 10 0 # rank = 699



0 11 0 # rank = 700
0 11 0 # rank = 701
0 11 0 # rank = 702
0 11 0 # rank = 703


1 11 0 # rank = 704
1 11 0 # rank = 705
1 11 0 # rank = 706
1 11 0 # rank = 707


2 11 0 # rank = 708
2 11 0 # rank = 709
2 11 0 # rank = 710
2 11 0 # rank = 711


3 11 0 # rank = 712
3 11 0 # rank = 713
3 11 0 # rank = 714
3 11 0 # rank = 715


4 11 0 # rank = 716
4 11 0 # rank = 717
4 11 0 # rank = 718
4 11 0 # rank = 719



0 12 0 # rank = 720
0 12 0 # rank = 721
0 12 0 # rank = 722
0 12 0 # rank = 723


1 12 0 # rank = 724
1 12 0 # rank = 725
1 12 0 # rank = 726
1 12 0 # rank = 727


2 12 0 # rank = 728
2 12 0 # rank = 729
2 12 0 # rank = 730
2 12 0 # rank = 731


3 12 0 # rank = 732
3 12 0 # rank = 733
3 12 0 # rank = 734
3 12 0 # rank = 735


4 12 0 # rank = 736
4 12 0 # rank = 737
4 12 0 # rank = 738
4 12 0 # rank = 739



0 13 0 # rank = 740
0 13 0 # rank = 741
0 13 0 # rank = 742
0 13 0 # rank = 743


1 13 0 # rank = 744
1 13 0 # rank = 745
1 13 0 # rank = 746
1 13 0 # rank = 747


2 13 0 # rank = 748
2 13 0 # rank = 749
2 13 0 # rank = 750
2 13 0 # rank = 751


3 13 0 # rank = 752
3 13 0 # rank = 753
3 13 0 # rank = 754
3 13 0 # rank = 755


4 13 0 # rank = 756
4 13 0 # rank = 757
4 13 0 # rank = 758
4 13 0 # rank = 759



0 14 0 # rank = 760
0 14 0 # rank = 761
0 14 0 # rank = 762
0 14 0 # rank = 763


1 14 0 # rank = 764
1 14 0 # rank = 765
1 14 0 # rank = 766
1 14 0 # rank = 767


2 14 0 # rank = 768
2 14 0 # rank = 769
2 14 0 # rank = 770
2 14 0 # rank = 771


3 14 0 # rank = 772
3 14 0 # rank = 773
3 14 0 # rank = 774
3 14 0 # rank = 775


4 14 0 # rank = 776
4 14 0 # rank = 777
4 14 0 # rank = 778
4 14 0 # rank = 779



0 15 0 # rank = 780
0 15 0 # rank = 781
0 15 0 # rank = 782
0 15 0 # rank = 783


1 15 0 # rank = 784
1 15 0 # rank = 785
1 15 0 # rank = 786
1 15 0 # rank = 787


2 15 0 # rank = 788
2 15 0 # rank = 789
2 15 0 # rank = 790
2 15 0 # rank = 791


3 15 0 # rank = 792
3 15 0 # rank = 793
3 15 0 # rank = 794
3 15 0 # rank = 795


4 15 0 # rank = 796
4 15 0 # rank = 797
4 15 0 # rank = 798
4 15 0 # rank = 799




0 8 1 # rank = 800
0 8 1 # rank = 801
0 8 1 # rank = 802
0 8 1 # rank = 803


1 8 1 # rank = 804
1 8 1 # rank = 805
1 8 1 # rank = 806
1 8 1 # rank = 807


2 8 1 # rank = 808
2 8 1 # rank = 809
2 8 1 # rank = 810
2 8 1 # rank = 811


3 8 1 # rank = 812
3 8 1 # rank = 813
3 8 1 # rank = 814
3 8 1 # rank = 815


4 8 1 # rank = 816
4 8 1 # rank = 817
4 8 1 # rank = 818
4 8 1 # rank = 819



0 9 1 # rank = 820
0 9 1 # rank = 821
0 9 1 # rank = 822
0 9 1 # rank = 823


1 9 1 # rank = 824
1 9 1 # rank = 825
1 9 1 # rank = 826
1 9 1 # rank = 827


2 9 1 # rank = 828
2 9 1 # rank = 829
2 9 1 # rank = 830
2 9 1 # rank = 831


3 9 1 # rank = 832
3 9 1 # rank = 833
3 9 1 # rank = 834
3 9 1 # rank = 835


4 9 1 # rank = 836
4 9 1 # rank = 837
4 9 1 # rank = 838
4 9 1 # rank = 839



0 10 1 # rank = 840
0 10 1 # rank = 841
0 10 1 # rank = 842
0 10 1 # rank = 843


1 10 1 # rank = 844
1 10 1 # rank = 845
1 10 1 # rank = 846
1 10 1 # rank = 847


2 10 1 # rank = 848
2 10 1 # rank = 849
2 10 1 # rank = 850
2 10 1 # rank = 851


3 10 1 # rank = 852
3 10 1 # rank = 853
3 10 1 # rank = 854
3 10 1 # rank = 855


4 10 1 # rank = 856
4 10 1 # rank = 857
4 10 1 # rank = 858
4 10 1 # rank = 859



0 11 1 # rank = 860
0 11 1 # rank = 861
0 11 1 # rank = 862
0 11 1 # rank = 863


1 11 1 # rank = 864
1 11 1 # rank = 865
1 11 1 # rank = 866
1 11 1 # rank = 867


2 11 1 # rank = 868
2 11 1 # rank = 869
2 11 1 # rank = 870
2 11 1 # rank = 871


3 11 1 # rank = 872
3 11 1 # rank = 873
3 11 1 # rank = 874
3 11 1 # rank = 875


4 11 1 # rank = 876
4 11 1 # rank = 877
4 11 1 # rank = 878
4 11 1 # rank = 879



0 12 1 # rank = 880
0 12 1 # rank = 881
0 12 1 # rank = 882
0 12 1 # rank = 883


1 12 1 # rank = 884
1 12 1 # rank = 885
1 12 1 # rank = 886
1 12 1 # rank = 887


2 12 1 # rank = 888
2 12 1 # rank = 889
2 12 1 # rank = 890
2 12 1 # rank = 891


3 12 1 # rank = 892
3 12 1 # rank = 893
3 12 1 # rank = 894
3 12 1 # rank = 895


4 12 1 # rank = 896
4 12 1 # rank = 897
4 12 1 # rank = 898
4 12 1 # rank = 899



0 13 1 # rank = 900
0 13 1 # rank = 901
0 13 1 # rank = 902
0 13 1 # rank = 903


1 13 1 # rank = 904
1 13 1 # rank = 905
1 13 1 # rank = 906
1 13 1 # rank = 907


2 13 1 # rank = 908
2 13 1 # rank = 909
2 13 1 # rank = 910
2 13 1 # rank = 911


3 13 1 # rank = 912
3 13 1 # rank = 913
3 13 1 # rank = 914
3 13 1 # rank = 915


4 13 1 # rank = 916
4 13 1 # rank = 917
4 13 1 # rank = 918
4 13 1 # rank = 919



0 14 1 # rank = 920
0 14 1 # rank = 921
0 14 1 # rank = 922
0 14 1 # rank = 923


1 14 1 # rank = 924
1 14 1 # rank = 925
1 14 1 # rank = 926
1 14 1 # rank = 927


2 14 1 # rank = 928
2 14 1 # rank = 929
2 14 1 # rank = 930
2 14 1 # rank = 931


3 14 1 # rank = 932
3 14 1 # rank = 933
3 14 1 # rank = 934
3 14 1 # rank = 935


4 14 1 # rank = 936
4 14 1 # rank = 937
4 14 1 # rank = 938
4 14 1 # rank = 939



0 15 1 # rank = 940
0 15 1 # rank = 941
0 15 1 # rank = 942
0 15 1 # rank = 943


1 15 1 # rank = 944
1 15 1 # rank = 945
1 15 1 # rank = 946
1 15 1 # rank = 947


2 15 1 # rank = 948
2 15 1 # rank = 949
2 15 1 # rank = 950
2 15 1 # rank = 951


3 15 1 # rank = 952
3 15 1 # rank = 953
3 15 1 # rank = 954
3 15 1 # rank = 955


4 15 1 # rank = 956
4 15 1 # rank = 957
4 15 1 # rank = 958
4 15 1 # rank = 959




0 8 2 # rank = 960
0 8 2 # rank = 961
0 8 2 # rank = 962
0 8 2 # rank = 963


1 8 2 # rank = 964
1 8 2 # rank = 965
1 8 2 # rank = 966
1 8 2 # rank = 967


2 8 2 # rank = 968
2 8 2 # rank = 969
2 8 2 # rank = 970
2 8 2 # rank = 971


3 8 2 # rank = 972
3 8 2 # rank = 973
3 8 2 # rank = 974
3 8 2 # rank = 975


4 8 2 # rank = 976
4 8 2 # rank = 977
4 8 2 # rank = 978
4 8 2 # rank = 979



0 9 2 # rank = 980
0 9 2 # rank = 981
0 9 2 # rank = 982
0 9 2 # rank = 983


1 9 2 # rank = 984
1 9 2 # rank = 985
1 9 2 # rank = 986
1 9 2 # rank = 987


2 9 2 # rank = 988
2 9 2 # rank = 989
2 9 2 # rank = 990
2 9 2 # rank = 991


3 9 2 # rank = 992
3 9 2 # rank = 993
3 9 2 # rank = 994
3 9 2 # rank = 995


4 9 2 # rank = 996
4 9 2 # rank = 997
4 9 2 # rank = 998
4 9 2 # rank = 999



0 10 2 # rank = 1000
0 10 2 # rank = 1001
0 10 2 # rank = 1002
0 10 2 # rank = 1003


1 10 2 # rank = 1004
1 10 2 # rank = 1005
1 10 2 # rank = 1006
1 10 2 # rank = 1007


2 10 2 # rank = 1008
2 10 2 # rank = 1009
2 10 2 # rank = 1010
2 10 2 # rank = 1011


3 10 2 # rank = 1012
3 10 2 # rank = 1013
3 10 2 # rank = 1014
3 10 2 # rank = 1015


4 10 2 # rank = 1016
4 10 2 # rank = 1017
4 10 2 # rank = 1018
4 10 2 # rank = 1019



0 11 2 # rank = 1020
0 11 2 # rank = 1021
0 11 2 # rank = 1022
0 11 2 # rank = 1023


1 11 2 # rank = 1024
1 11 2 # rank = 1025
1 11 2 # rank = 1026
1 11 2 # rank = 1027


2 11 2 # rank = 1028
2 11 2 # rank = 1029
